Id_pedido;Data;Cliente_ID;Product_ID;Price
3952816372;31/05/2024;565654046;5883344;206
7927708761;15/10/2021;580815064;5820466;109
7115611275;07/04/2023;597040052;5773361;14
3958960947;10/05/2022;482500301;5724230;142
3961841069;11/04/2021;596511927;5770042;164
3963418064;02/12/2021;596826947;5755861;23
3963509793;27/05/2022;596826947;5788437;236
3966928913;03/01/2023;596667638;5908301;10
911040162;04/09/2021;597040052;5804386;14
3968628748;08/01/2023;552393074;5650423;10
5090698670;08/04/2024;597040052;5816633;14
3970851638;07/11/2023;419892080;5643947;285
3974512142;06/12/2023;416761821;5813485;194
3975498885;16/03/2022;413500273;5736334;172
3977668980;22/09/2023;598749340;5896420;294
3984894503;27/02/2022;553302081;5824599;226
3985943273;18/10/2022;566888554;5023;85
3987141313;01/11/2022;412461044;5861620;62
3988057924;02/12/2023;598276641;5568464;227
3991143495;08/11/2023;523313469;5751422;137
3991304256;16/02/2022;596370928;5821241;101
8052520899;09/05/2024;580815064;5700046;109
3996911802;21/01/2021;296723819;5838124;266
4004563383;06/09/2022;566888554;5824227;281
1723602987;26/04/2023;572687340;5850378;14
4005427459;02/08/2023;598551480;5789608;82
4011491871;07/04/2024;566888554;5697502;192
4021456133;11/05/2022;566888554;5540779;14
4022580976;03/09/2023;525940541;5772448;242
4024659125;26/05/2021;596667638;5855126;53
4029803175;18/07/2022;590949223;5875511;26
2292349932;14/02/2023;580815064;5838935;110
4045871735;19/07/2023;598276641;5774240;129
4051633328;27/01/2024;597753790;5713295;16
4053928627;10/02/2021;544163942;5769914;105
4055443816;15/04/2023;582608215;5732019;191
4062477371;27/08/2022;525940541;5772460;148
8442018350;05/06/2021;521484087;5700032;10
3411745030;26/10/2022;580815064;5729011;111
4068154945;17/08/2022;597441975;4621;174
4071635903;21/12/2021;525940541;5565096;121
6647533352;18/09/2023;521484087;5809912;10
1303100427;05/10/2023;387249893;5834652;170
4081632357;26/11/2023;525940541;5904493;176
4086664333;25/02/2022;566888554;5697502;238
4088219921;27/07/2022;567289579;5682469;123
6289937569;27/06/2024;597040052;5853231;14
4092368698;16/09/2023;448163451;15736;74
8355434806;12/12/2022;594054457;5814519;2000
6341239518;12/05/2022;597040052;5614841;14
2218876284;10/09/2023;521484087;5700032;10
4101093718;12/08/2022;590949223;5751422;299
4101581864;10/02/2024;355849921;5706753;185
4118196485;07/03/2024;596370928;5763238;104
4125299801;20/07/2021;593434714;5749145;7000
4126164817;13/04/2023;566888554;5684932;176
4128825982;21/03/2022;419892080;5869148;47
4130623228;09/04/2023;590949223;5848417;92
4134564824;09/10/2023;578649254;5715621;76
4136374238;23/06/2024;582608215;5550828;300
3132420098;24/04/2023;597040052;5645616;14
4149876600;17/05/2024;416761821;88361;17
4153754338;25/07/2023;413500273;5693501;204
4154204146;16/03/2023;522014140;5789896;252
4158731392;14/10/2021;413500273;5873645;295
4158942179;03/05/2022;482500301;5643945;265
4159528741;02/06/2024;590949223;5772163;266
4164286002;03/06/2022;416761821;5810721;220
7790060234;11/12/2022;598820580;5759385;14
4168170863;17/09/2022;241623554;5574062;219
4174746521;25/01/2023;585027010;5836510;108
7930266356;09/06/2024;521484087;5809912;10
6659130743;27/01/2022;597040052;5816624;14
4179068514;14/08/2021;598727541;5753481;13
4182118462;08/08/2023;525940541;5809917;248
4182405099;07/03/2022;597190605;5769912;264
4188955093;26/05/2021;596826947;5846457;110
4201022685;09/02/2024;597717159;5835179;287
4205258158;09/02/2022;543040122;5856186;27
4213201743;31/05/2021;598990296;5815731;276
4215451565;06/11/2021;597185672;5697507;78
4218345678;31/07/2022;525940541;5853712;272
9265947066;18/11/2021;597040052;4641;14
4223103054;02/02/2021;581003556;5789896;167
4225053679;01/02/2021;584876816;5813466;282
4225439215;20/04/2022;416761821;5549838;285
3728356471;05/09/2022;597040052;5857012;14
8359386004;01/06/2024;488624480;5899144;112
4232602269;21/04/2022;543040122;5886700;177
4232631700;03/09/2021;507576396;5814194;118
3288142111;03/07/2021;580815064;5627738;114
7501551791;08/09/2023;580815064;5820471;115
320403900;05/08/2022;596875619;15736;14
4239758136;15/04/2023;581003556;5550114;196
4241897490;03/03/2024;525940541;5549776;60
4243783823;17/04/2023;598749340;5770062;168
8149439130;28/05/2021;597040052;5764750;14
3802889706;29/01/2023;580815064;5820466;116
4248078344;14/03/2021;597717159;5822645;296
4250709354;10/05/2024;325489429;5550028;266
4552307746;07/07/2023;596364926;5854573;170
4253898781;25/04/2022;596826947;5788436;206
4256116755;14/05/2024;590949223;5645160;52
4256578794;03/11/2021;596370928;5650430;238
4256892768;18/10/2023;599031499;5873660;195
4257856011;08/05/2022;571665282;5682470;225
4259312319;29/05/2024;355849921;5868871;71
529047067;07/11/2021;597040052;5800960;14
4266993683;26/06/2024;525940541;5726163;283
4276012094;28/03/2024;598749340;5896428;135
4284227390;09/12/2023;393615613;5649519;167
4285048094;15/04/2023;543632944;5703721;105
4286593786;12/04/2024;598276641;5674738;201
4289689047;14/09/2021;596826947;5804663;295
4290329488;31/05/2023;596531321;5812113;183
4293147235;03/01/2024;413500273;5734582;222
4297606558;06/05/2024;531839060;5780292;63
4303281049;10/07/2023;582608215;5565088;251
4303515742;17/10/2021;543040122;5588152;236
4309509974;17/10/2023;580815064;5821170;118
8707195089;30/04/2022;580815064;5877491;120
4314238518;14/01/2021;597908642;5910927;174
4848043503;21/05/2022;521484087;5700032;10
4317352291;14/05/2021;416761821;5603418;29
4317778894;14/11/2022;413500273;5828610;42
4317941709;19/06/2024;367019853;5908305;53
4318410290;11/09/2021;597184514;5774946;238
4318513726;22/07/2023;393615613;5809911;100
4318714590;03/01/2021;413500273;5849033;74
4319497822;23/01/2024;578479164;20829;208
8561084392;15/07/2021;597040052;5804261;14
4328565966;11/08/2023;416761821;5549838;103
4332372143;02/12/2022;597458812;5809910;55
9428128307;13/01/2023;595637182;5856187;170
4340034206;02/01/2023;542858086;5703538;43
5374312941;19/08/2022;387249893;5784085;178
7712343381;06/02/2023;597040052;4229;14
4349742073;16/09/2022;598276641;5670334;245
4350054537;30/08/2021;567289579;5840087;163
1739528134;11/11/2022;597040052;5528035;14
4351949512;11/10/2021;525940541;5772448;99
4355284467;27/06/2023;595658608;5714119;33
4360013729;17/03/2024;413500273;5736322;250
4363202910;24/11/2021;596663613;5649302;158
4363613499;22/07/2022;393615613;5837635;77
8821476134;08/03/2021;597040052;5804261;14
4369711741;10/02/2021;413500273;5800788;183
4376218839;15/06/2023;525940541;5908262;28
4378320630;12/06/2024;535371044;7652;40
4378755227;13/05/2021;413500273;5853530;25
4380312704;03/04/2021;495003352;5690993;246
4394390968;08/12/2023;596370928;5910990;119
4404199578;06/09/2021;598749340;5877454;201
4410225867;20/01/2024;566888554;8122;215
4414535873;18/07/2022;416761821;5629194;71
4415759217;08/02/2023;590949223;5550028;12
4421664103;13/10/2022;590949223;5528034;271
4423930375;19/06/2022;367019853;5900636;36
4247792002;08/02/2021;580815064;5820454;121
4427926603;05/05/2021;595563988;5814046;196
9165488298;27/12/2023;521484087;5700032;10
4431900450;27/01/2021;597144867;5677166;181
4433821658;15/07/2022;413500273;5736100;87
4436057668;09/12/2021;508781007;5709100;185
4441272164;19/11/2021;596370928;5815147;40
7964650455;07/08/2023;521484087;5700032;10
4444412996;16/03/2021;565654046;5862745;137
4447175296;13/08/2021;578479164;5812137;53
2381552076;01/09/2022;597040052;5855088;182
4472167537;05/07/2023;543632944;5908267;115
4473768737;09/03/2023;567289579;5777701;57
4474961872;17/01/2021;566888554;5697502;163
4479176032;26/02/2023;518872821;5902273;88
9120304805;22/03/2022;597040052;5614835;181
4481820815;11/03/2023;544517840;5869135;75
4882103486;12/05/2021;580815064;5751422;124
3371249052;27/09/2023;387249893;5902636;182
4493443161;19/10/2021;525940541;5726171;169
4494691344;06/03/2022;241623554;5772168;28
4495298218;11/08/2022;598276641;5693515;46
4496901528;18/01/2021;597717159;5604425;190
7254942228;01/02/2022;488624480;5801033;124
1746031489;28/07/2022;521484087;5700032;10
8186189724;15/05/2021;597040052;5800960;180
4513601798;14/01/2023;543632944;5869153;181
4518973238;24/08/2023;596370928;5815449;190
4519697938;20/03/2024;571665282;5682470;277
4520095633;13/06/2023;567031543;5812119;88
4524171377;01/03/2023;567289579;5810776;211
4527467840;01/05/2022;583192000;5876927;274
4529257226;09/08/2022;531839060;5677045;69
4530292625;12/07/2021;577738817;5800788;162
8525367264;23/05/2022;521484087;5700032;10
4537662656;23/07/2023;471869326;5750301;259
4541565154;03/05/2024;535371044;5812922;209
4548012463;29/06/2022;590949223;5879279;295
1643904928;24/05/2024;580815064;5541652;127
4942394253;28/04/2022;558225141;6943;184
4555354539;20/10/2021;413500273;5800788;42
9704267589;31/07/2022;597040052;5800960;179
4559475666;05/07/2023;523960498;5813466;150
4559496221;20/05/2023;508781007;5692024;10
4563103466;24/07/2021;597397817;5826185;108
4566562068;03/06/2022;596370928;5815140;129
4573997997;19/12/2022;416761821;4765;27
4574015562;28/01/2023;581003556;5550114;176
4575768834;11/09/2021;581003556;5567898;135
4576237467;27/08/2021;525940541;5822298;95
4579793985;07/07/2022;571665282;5682470;171
5899899129;13/08/2023;597040052;5906204;179
7211656369;16/12/2023;597040052;5836842;174
4589893902;03/05/2024;554577119;5870406;195
8827731451;01/02/2021;488624480;5801028;127
1564161176;02/06/2023;598729794;5588154;129
4594688797;29/11/2022;413500273;5736095;191
4597436145;25/09/2023;573633100;5696228;124
4598243809;28/01/2021;596667638;5826416;282
4600945282;27/03/2024;596667638;5668430;258
4603573167;03/12/2022;416761821;4765;56
5576109169;10/10/2021;580815064;5686925;130
8028835378;15/10/2021;597040052;5891943;173
4608043402;18/10/2021;407364890;5809910;169
4608864509;09/05/2024;419892080;5780831;87
4611991436;04/11/2021;581003556;5550688;188
4616217789;29/09/2021;596370928;5749720;10
5514819418;15/05/2021;580815064;5861278;131
4621981907;13/02/2023;525940541;5700045;273
5935569563;05/04/2022;597040052;5804362;171
4636066438;25/12/2021;598829977;5850561;221
4638897635;08/01/2022;598551480;15183;266
4640931582;22/03/2024;581003556;5822355;274
4643449196;08/05/2024;598831374;5372;171
4644527825;23/02/2023;598749340;5841191;118
8146300160;27/11/2023;521484087;5700032;10
4649940713;03/06/2023;596826947;5755861;264
4650843079;30/10/2023;539394180;5823552;239
2713115641;13/01/2024;488624480;5899144;132
4655615505;02/09/2022;596431354;5899245;163
7630125530;21/09/2023;597040052;5815102;170
4659055628;10/04/2021;413500273;5807862;272
4663927338;04/03/2022;598749340;5867159;155
4666990357;19/07/2022;597144867;5836206;215
4668771585;30/11/2021;598621735;5677043;291
4675546955;13/11/2022;335331807;5560758;172
4680416123;25/09/2021;599031499;5622077;135
9070512257;21/04/2024;488624480;5801033;133
2638267908;07/12/2023;488624480;5567936;134
4688820986;13/08/2022;413500273;5734519;163
4695781529;29/05/2021;582608215;5732016;87
4698804643;10/06/2023;597717159;5804462;96
1719408828;08/11/2021;521484087;5809911;10
2859241009;21/07/2023;597040052;5816556;170
4707954131;27/02/2024;590949223;5879279;206
4722762227;11/07/2022;413500273;5693501;41
4728886183;08/07/2023;596826947;5756074;135
4729698860;23/02/2022;241623554;5549810;27
4730252893;18/06/2022;596826947;5788440;192
4731947240;19/07/2023;335331807;5560756;234
4731994933;22/06/2021;543632944;5703721;238
4732139384;09/12/2023;564799545;5886421;198
4735146279;29/05/2021;296723819;5857866;201
4737024816;13/08/2023;597308022;5908742;191
4737215881;19/12/2022;355849921;5868871;93
4737248852;12/01/2024;416761821;4768;151
5701679718;06/02/2022;597040052;5764750;166
4742162805;20/05/2022;596667638;5884248;274
4743323229;13/10/2023;578479164;5878693;107
4752115414;21/02/2023;597964059;5816170;223
4753644328;13/06/2022;325489429;5683737;118
4756686121;12/02/2021;595504996;5793107;193
4758225500;10/08/2023;599031499;5622689;267
4759719492;06/05/2022;413500273;5736338;170
4759730746;24/05/2022;551989541;5707019;202
2504306267;09/06/2022;565528719;5228;165
4763264638;06/10/2023;596826947;5755859;196
4767158345;30/11/2021;413500273;5736100;176
4767866673;30/11/2021;598276641;5870025;177
4770420622;31/03/2022;598551480;5664659;169
4776606226;08/05/2021;590949223;5561044;299
4777462013;29/03/2024;566888554;5690237;70
4777508690;17/01/2021;581003556;5561004;235
7767994912;09/06/2023;380693920;5839239;137
4779454541;20/02/2022;598276641;5808322;18
4781055056;20/06/2024;578649254;5813466;40
4781809554;13/10/2022;567289579;5682469;40
4788961604;17/12/2022;567031543;5686088;140
4789037755;14/09/2022;567289579;5857859;281
4791363387;22/12/2021;596455249;5695642;37
4793408420;15/01/2023;596667638;5855126;122
6526031942;16/11/2022;502260544;5809910;2000
7717651735;26/12/2022;488624480;5816536;139
1002911070;04/07/2021;558225141;5809910;187
901517728;01/08/2022;597040052;5816624;164
4811529235;03/05/2021;325489429;5839700;245
4814725117;10/01/2024;597884536;5753479;149
4816055835;13/01/2022;544517840;5618224;199
4816356609;13/01/2021;597100177;5528034;63
930220113;14/03/2022;488624480;5801027;141
4901766290;18/12/2023;597040052;4431;162
4821333273;12/07/2023;413500273;5896433;300
4821904890;22/11/2021;525940541;5822298;113
5657875706;20/05/2022;597040052;5800966;162
4831022197;10/06/2021;578479164;5878635;70
4836458364;11/01/2021;522014140;5847502;253
4838245211;13/07/2023;598749340;5588154;100
4838250859;26/02/2023;549398168;5881600;243
7389610364;28/09/2023;580815064;5789667;143
4838878351;10/06/2023;598834621;10106;213
4839143779;29/04/2023;596485908;5875809;81
4845413567;29/03/2024;413500273;5736100;13
7885923779;18/03/2023;521484087;5700032;10
4851097938;17/08/2021;596667638;5870961;152
4853694498;28/05/2021;572667720;5766379;139
4859510299;09/11/2022;590949223;5877797;39
4860741240;02/11/2021;523197916;5777449;12
4863269348;05/05/2023;596667638;5854882;159
4867143932;26/09/2022;598041477;5830621;215
4867254851;11/04/2021;595980385;5855507;14
4872967655;07/12/2023;558119458;5809303;69
4873725463;26/01/2021;598675537;5795346;141
4875706725;27/11/2021;596370928;5815167;56
4879034438;17/03/2021;566146679;5759488;253
4879487534;01/02/2024;598551480;5703438;225
8839187347;05/12/2021;580815064;5751422;146
4882489472;23/08/2022;598276641;5742402;20
4887930323;31/10/2021;595661718;5848079;114
4895443489;29/01/2022;596370928;5815109;75
4895929655;08/04/2024;581003556;5689127;44
8746418312;19/11/2023;580815064;4497;147
4900866655;30/12/2021;586788898;5887266;221
9724663704;26/10/2022;565528719;5769877;161
4903809830;21/05/2022;564799545;5766378;43
4907209517;29/05/2024;581003556;5561004;144
4909990492;31/08/2021;596370928;5550114;79
8500216796;25/08/2023;521484087;5700032;10
4919375657;05/03/2021;598041477;5830626;102
4921303535;08/01/2023;419892080;5659771;257
4926063031;25/01/2021;567289579;5866390;195
4927731829;18/01/2024;413500273;5734519;133
4928775815;23/03/2023;598276641;5567922;21
2947078837;06/05/2022;580815064;5903958;150
4933187700;21/09/2022;597618608;5869134;39
6992485408;18/07/2021;580815064;5561462;151
4938523350;18/01/2021;582467087;5772165;255
7466433608;03/12/2023;387249893;5834653;198
4946547846;29/02/2024;578479164;5878619;163
7541507173;14/09/2022;597040052;5815102;160
841217456;04/06/2021;597040052;33956;159
7483559913;11/11/2021;580815064;5686925;151
4960753182;24/05/2023;393615613;5854831;228
4961211718;13/11/2023;339892978;5734557;237
3237797077;01/02/2024;597040052;5528034;159
3326606267;05/07/2023;521484087;5700032;10
2576820673;27/09/2022;565528719;5769877;159
2492467139;26/03/2021;597040052;5801068;158
2494407283;16/05/2023;597040052;5816637;157
4984511852;03/03/2021;592262174;5651975;205
4985048402;04/07/2023;598551480;60181;197
4985344058;17/06/2021;413500273;5734519;201
6001385089;16/10/2021;580815064;5820427;154
6402076936;23/04/2021;521484087;5700032;10
4989113490;25/09/2023;574666306;5905544;208
4990451380;09/05/2023;574666306;5854884;202
4992396734;25/09/2022;525940541;5726199;299
4993558759;22/01/2024;597968328;5790561;208
4996436664;11/06/2021;416761821;4609;114
5003677472;23/07/2022;413500273;5800788;63
676774550;29/09/2021;597040052;5857017;157
5016658892;26/03/2022;525940541;5687151;82
5018687926;29/07/2021;596033780;5628025;300
9616936168;20/05/2024;580815064;5700046;154
5028218318;24/03/2021;241623554;5826421;260
5028805580;16/03/2024;596251631;5810480;155
5031118912;20/09/2022;596354392;6945;172
5034285751;29/08/2022;596370928;5022;257
3083624076;02/08/2022;521484087;5700032;10
5035906000;04/10/2021;585027010;5836527;227
5038156986;21/03/2021;597175869;5649236;127
6773276079;17/08/2021;521484087;5700032;10
5040012555;29/05/2021;416761821;5709057;48
5042833321;18/12/2021;416761821;5853686;182
249082532;13/10/2021;598820580;5759385;155
5048732170;21/04/2022;581279987;5549842;44
5049548994;04/06/2024;596251631;5813498;112
5056826924;17/07/2023;598749340;5742412;226
5057757005;24/02/2023;577738817;5897798;277
5057828085;19/09/2023;578479164;5830920;213
5061036760;05/11/2021;597205781;5855118;205
5072990168;16/02/2022;413500273;5736338;134
5074220765;26/06/2022;590949223;5652899;116
5078156541;01/04/2021;597148997;5726236;2000
5085271678;18/02/2022;593499083;5802437;35
5086430154;07/06/2024;471869326;5910235;191
6352646815;18/07/2021;597040052;5804261;155
5091160957;25/02/2024;596370928;5815109;206
5094843717;21/10/2023;525940541;5700036;288
5096878212;23/08/2022;596370928;5862742;164
5101345293;28/04/2023;525940541;5772464;60
5103873994;24/11/2023;573543477;5838713;164
5104805188;22/09/2022;543632944;5703721;237
6203494534;28/08/2023;597040052;5724230;154
5110527865;11/04/2024;598276641;5549782;97
5114559409;27/03/2024;566888554;5684912;132
5118815403;03/11/2021;598551480;5703435;276
5121157802;24/05/2024;598675537;5676285;292
5122183555;25/08/2023;577738817;5864578;198
5124083071;14/06/2023;598041477;5863843;122
5629038076;27/01/2024;597040052;5800870;154
5132969536;13/08/2022;596370928;5549786;233
5133711102;01/11/2021;596667638;5837658;113
5136578819;03/03/2022;413500273;5736100;86
354286934;03/10/2023;595637182;5856188;203
5153549253;22/08/2021;518872821;5902282;154
5164676545;17/03/2024;590949223;5615144;186
5167358936;07/06/2024;590949223;5841190;165
5199213187;12/11/2021;580815064;5820443;155
5194517836;03/04/2022;490090760;5846437;207
5195843080;23/07/2023;393615613;5861591;213
5196564672;10/12/2022;471869326;5691524;183
7815738697;09/04/2023;580815064;5751422;155
5199432650;08/10/2021;581003556;5565064;138
5200663009;16/05/2024;597010887;5770041;53
5201665661;25/08/2023;596737426;5766980;154
1887860189;23/06/2021;597040052;5855088;154
5214829096;28/01/2024;558119458;5677025;62
5215581328;14/12/2022;596667638;20904;229
5216394988;28/04/2021;413500273;5736312;186
8949912588;03/10/2021;597040052;5528034;153
5225212453;28/12/2022;523313469;5816173;131
3064246440;27/10/2021;597040052;5910973;153
1299740160;01/04/2022;511286935;5676286;156
5234231532;05/07/2023;596370928;5732026;214
5237720567;01/07/2022;518872821;5862564;137
5238769068;23/11/2021;241623554;5834721;67
5240077002;22/10/2023;581003556;5822293;18
4100111842;22/02/2021;596781399;5844237;2000
5240943510;22/06/2021;597144867;5739493;171
5243016900;21/08/2022;525940541;5902061;212
2705271165;30/10/2022;597040052;5816633;152
5252965948;19/01/2024;461334357;5917178;260
5255220060;10/10/2023;598112960;5843094;34
5255564939;18/10/2023;567289579;5810776;254
5260447337;16/07/2023;598276641;5561050;242
2092325156;27/11/2023;488624480;5899144;156
5264782461;08/03/2021;413500273;5807862;46
5268585199;07/03/2021;413500273;5586024;246
5269195606;27/02/2021;525940541;5822298;235
5269283513;05/11/2022;499081542;5854574;107
5269438787;05/09/2023;598551480;5664659;279
5270141151;15/01/2024;413500273;5562312;21
5278102849;21/01/2023;598551480;5614838;257
5278593530;06/04/2021;566888554;5856851;33
5282919441;19/10/2022;590949223;5645160;53
5285070218;14/12/2023;597257230;4119;49
8721410289;09/03/2024;597040052;5804386;150
5287694476;29/08/2021;598010346;5861604;203
1098422844;13/07/2023;580815064;5901625;157
5289952668;13/06/2024;581003556;5689127;135
5291499493;16/04/2021;385014475;5804005;142
5292246452;11/06/2021;413500273;5734579;177
5660061907;11/09/2022;595637182;5856188;210
6575680076;20/02/2022;597040052;5804604;150
5299361745;15/08/2023;571665282;5682470;19
5302003405;28/12/2023;413500273;5734507;122
5302581899;28/05/2024;482500301;5724230;27
5307462779;21/05/2024;544517840;5674687;196
5312895593;12/12/2022;599031499;5881665;295
5318573317;26/10/2022;471869326;5835917;266
5322220896;02/03/2024;597530295;5757451;137
5324901073;29/01/2023;525940541;5900597;130
5326726285;07/09/2022;598378352;5790563;298
5330827204;13/12/2021;599027517;5760360;36
2884903640;26/09/2022;580815064;5820405;157
5336041252;20/03/2023;566888554;5684912;35
5337056839;31/07/2023;574666306;5815685;94
5338360233;05/11/2023;596826947;5788440;262
5339522163;24/06/2024;567031543;5881426;72
5340408920;12/10/2023;525940541;5772311;81
5346157228;23/06/2024;597618608;5727536;50
5348906774;04/05/2021;413500273;5736322;280
9070270159;16/12/2021;580815064;5820424;157
5357383212;08/11/2022;567289579;5902449;164
5365329453;23/07/2023;596667638;5794053;224
5373517959;11/01/2022;596826947;5756074;33
2915973759;17/06/2024;387249893;5826714;217
5378919743;10/06/2021;597263236;5838932;107
5378929167;25/06/2023;566888554;5837127;202
5381296063;19/04/2022;552411463;5804345;22
9082765584;06/04/2024;597165798;5882788;149
5386207374;15/12/2022;567031543;5881431;83
5386239418;10/01/2021;413500273;5736085;71
5391428015;27/10/2022;593499083;5802437;169
5394456509;12/08/2023;416761821;4879;210
4705346768;23/03/2022;598316738;5770055;147
5398463053;20/03/2021;598463418;5585658;17
9886672374;19/03/2023;580815064;5686925;159
5401941716;22/04/2021;577738817;5864545;107
5406933939;04/02/2024;597258425;5809911;53
5412231114;04/01/2023;581003556;5836339;43
5412815264;07/05/2023;578479164;5878635;290
46241962;08/11/2022;597040052;5906202;147
122865074;28/07/2022;521484087;5700032;10
5416451507;03/04/2022;596251631;5899144;24
8233535208;18/01/2023;596781399;5844237;214
5841013123;13/02/2024;558225141;5809861;217
5420315077;02/03/2021;413500273;5733862;176
5423251704;04/12/2021;587458835;5677045;293
5425490514;25/06/2022;566888554;5684932;246
5426571811;19/08/2022;596667638;5870961;60
8241357240;01/10/2023;597040052;5804386;146
5431608785;21/08/2021;596826947;5788440;197
5431989340;10/04/2024;349807378;5899248;16
333841399;01/01/2022;597040052;5809152;146
5439242404;16/02/2021;564799545;5766378;280
5441272644;12/02/2021;590949223;5757702;197
7347074827;16/04/2024;565528719;5812118;145
5442674271;11/03/2024;574666306;5817680;49
5447403037;23/09/2022;595489609;5733870;71
1208980406;22/06/2024;580815064;5820405;161
5451229322;15/09/2022;296723819;5838120;152
5461539261;07/09/2022;598276641;5869341;257
5463076747;15/01/2023;581003556;5567992;93
597395218;29/01/2021;597040052;5629447;144
5463471637;27/11/2021;393615613;5786837;11
5463623692;31/12/2023;413500273;8071;193
5464157658;07/07/2021;578649254;5588152;294
5470242595;03/10/2022;413500273;5622687;171
5473150050;28/11/2022;566888554;5827357;205
2535478004;28/09/2021;597040052;5528034;140
5477919924;24/06/2023;597795437;5693615;211
5481798624;16/06/2021;241623554;5826420;34
5481919249;27/04/2023;416761821;5709052;224
5821055918;31/10/2022;521484087;5700032;10
5485308173;19/02/2021;596667638;5887014;251
5490710415;08/04/2022;535371044;5715298;25
5491822675;14/02/2024;597941158;5379;53
5496209895;11/07/2022;569791617;5814844;19
5501155107;21/02/2023;416761821;5709052;292
5501689004;31/05/2024;589239187;5751422;271
4551113871;28/06/2021;580815064;5821170;161
4165677809;22/01/2023;597040052;5853235;140
5504510335;07/04/2024;325489429;5561022;246
5562429148;01/01/2021;580815064;5904925;161
5506379151;29/10/2023;413500273;5849033;265
3742682438;29/07/2021;580815064;5889183;166
5520486431;01/12/2022;578479164;5812138;63
5529501734;02/11/2021;416761821;5810721;62
5530325562;28/01/2022;597941158;5818228;144
5531844708;31/08/2022;599031499;5854903;287
4479791814;27/08/2022;597040052;5663276;138
5535498162;06/10/2022;413500273;5736080;288
5538773433;01/08/2023;596667638;5815662;235
5539323364;16/06/2024;566888554;5903598;92
6413767403;20/07/2022;488624480;3978;166
5553930873;19/03/2023;596370928;5815107;158
5555292293;22/10/2021;566888554;5872992;156
5556946469;04/01/2023;518872821;5809910;206
5559577057;23/12/2022;551989541;5652774;221
5560639586;09/07/2022;598463418;5585658;145
2039494954;22/11/2021;580815064;5903958;168
6981639417;03/03/2023;597040052;5614841;137
1446404778;09/03/2024;580815064;5821159;173
5564669926;03/11/2023;549881823;5783987;11
5567836593;23/10/2023;416761821;5796977;274
5861336530;23/11/2022;597040052;5282;136
1286121466;09/10/2022;580815064;5838935;174
5577658885;19/03/2022;413500273;5873645;104
5582741077;16/03/2022;597461507;5686805;250
5593223356;04/01/2024;567031543;5304;157
2358802522;07/08/2022;597040052;5815144;135
5601402239;18/03/2022;525940541;5809251;19
5602151452;02/12/2023;581003556;5789896;70
7167224154;17/12/2021;580815064;5893070;175
5605782676;23/06/2024;596826947;5755861;125
5607557748;15/02/2023;525940541;5550052;193
5607689054;26/10/2023;241623554;5549786;205
5609465691;12/11/2022;596667638;5884253;82
5610092694;03/11/2023;598766284;5808174;47
5611891394;01/06/2023;598551480;5664648;293
2445714226;21/01/2022;523980941;5683350;177
9334935060;25/11/2021;597040052;5835178;133
5625933969;10/07/2022;419892080;5858530;260
5626808325;06/12/2021;588222604;5764750;95
5626843637;27/05/2024;544517840;5618222;209
5627456873;08/12/2023;596370928;5821230;252
5628878210;11/11/2021;596667638;5877766;267
5442079834;19/09/2023;597040052;5724230;132
5631946424;29/08/2023;578649254;5896420;52
448102600;30/01/2022;597040052;4431;131
5641548520;17/05/2024;522014140;5651723;189
5644614862;24/03/2024;581003556;5875317;265
5650539800;09/01/2024;578649254;5906217;146
5651072328;04/04/2022;598834621;10108;42
5653976389;05/01/2021;578479164;5886558;287
7704975719;27/12/2021;597040052;5614841;131
5138294185;01/11/2021;596516771;5665855;218
5663026558;21/06/2023;596370928;5822643;290
5669485643;02/02/2021;590949223;5896414;188
5670249658;29/04/2023;596667638;6846;243
2220815339;11/08/2021;597040052;5816624;130
5671316329;25/08/2022;598022375;5769925;246
5682675298;30/03/2021;598834621;5875321;141
5684558527;22/08/2023;581003556;5550108;218
5684879229;02/02/2021;543040122;5814529;224
5689209500;08/07/2021;514907810;5906527;158
5690396236;09/06/2023;595775986;5857956;149
5690963455;05/02/2024;471869326;5825920;296
5691552051;18/12/2021;525940541;5567934;208
5835456935;04/08/2023;597040052;5800845;129
126586122;11/12/2022;597040052;5803891;129
5701733486;20/11/2021;590949223;5903874;242
5573465555;22/05/2022;597040052;5816556;127
5716662063;02/08/2022;565654046;5896177;147
5719544192;21/05/2021;598412013;5848082;290
7473521950;22/07/2021;580815064;5912894;184
5723273028;30/01/2022;597184514;5774946;110
5726343790;28/06/2023;564799545;5766378;126
5728429087;22/06/2024;596370928;5549786;218
5729403195;04/12/2022;416761821;5809289;95
5729821159;04/09/2023;416761821;5699794;160
5743335593;08/07/2022;597908642;5869136;143
5757198536;01/01/2023;596667638;5870622;47
5760276552;13/09/2021;581003556;5689127;162
5764120816;02/12/2023;419892080;5857894;18
9816891370;18/04/2021;537338967;5670334;225
5765875931;30/04/2023;596370928;5866193;143
5772072637;01/06/2023;596938912;5917178;14
202789648;08/02/2021;580815064;5879129;188
5775975450;30/12/2021;596761517;5689725;139
5781912757;02/05/2023;567031543;5881426;259
5786720870;09/01/2021;566888554;5827356;259
5795740003;08/10/2022;597530295;5677456;134
5799194554;23/05/2024;565654046;5883342;202
5800702260;29/09/2021;525940541;5549768;194
2360761025;13/04/2023;597040052;5528034;125
637696898;13/04/2023;597040052;5803427;125
5816310889;03/01/2023;416761821;5596130;11
